time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,dust
2025-11-22T10:00,33.4,33.2,1107.0,48.2,92.0,0.0
2025-11-22T11:00,27.6,27.4,802.0,32.3,117.0,0.0
2025-11-22T12:00,24.2,24.0,551.0,19.9,135.0,0.0
2025-11-22T13:00,22.1,21.9,424.0,13.6,144.0,0.0
2025-11-22T14:00,20.3,20.1,352.0,10.9,146.0,0.0
2025-11-22T15:00,18.5,18.3,322.0,10.5,141.0,0.0
2025-11-22T16:00,16.4,16.2,356.0,12.5,126.0,0.0
2025-11-22T17:00,14.3,14.1,434.0,16.8,104.0,0.0
2025-11-22T18:00,13.8,13.7,484.0,22.3,82.0,0.0
2025-11-22T19:00,14.7,14.6,472.0,29.4,63.0,0.0
2025-11-22T20:00,15.8,15.8,432.0,37.7,44.0,0.0
2025-11-22T21:00,17.8,17.8,399.0,44.2,30.0,0.0
2025-11-22T22:00,21.3,21.2,390.0,47.7,22.0,0.0
2025-11-22T23:00,24.7,24.6,388.0,49.4,18.0,0.0
2025-11-23T00:00,26.3,26.1,372.0,50.1,15.0,0.0
2025-11-23T01:00,26.7,26.6,321.0,49.6,14.0,0.0
2025-11-23T02:00,28.5,28.3,256.0,47.9,14.0,0.0
2025-11-23T03:00,32.5,32.4,217.0,46.5,14.0,0.0
2025-11-23T04:00,35.6,35.5,217.0,46.2,13.0,0.0
2025-11-23T05:00,32.9,32.8,243.0,46.0,12.0,0.0
2025-11-23T06:00,33.5,33.4,292.0,44.3,15.0,0.0
2025-11-23T07:00,34.2,34.1,384.0,39.9,23.0,0.0
2025-11-23T08:00,28.2,28.1,500.0,34.0,35.0,0.0
2025-11-23T09:00,19.4,19.3,581.0,28.1,49.0,0.0
2025-11-23T10:00,16.4,16.3,599.0,22.1,67.0,0.0
2025-11-23T11:00,13.7,13.6,583.0,16.1,87.0,0.0
2025-11-23T12:00,11.6,11.4,556.0,11.6,103.0,0.0
2025-11-23T13:00,10.8,10.6,514.0,9.0,114.0,0.0
2025-11-23T14:00,10.8,10.6,462.0,7.9,122.0,0.0
2025-11-23T15:00,10.7,10.6,436.0,8.8,122.0,0.0
2025-11-23T16:00,10.4,10.2,465.0,12.0,113.0,0.0
2025-11-23T17:00,10.0,9.9,520.0,17.3,96.0,0.0
2025-11-23T18:00,10.5,10.4,554.0,24.3,78.0,0.0
2025-11-23T19:00,16.9,16.9,543.0,34.2,56.0,0.0
2025-11-23T20:00,19.7,19.6,511.0,45.9,33.0,0.0
2025-11-23T21:00,23.5,23.4,483.0,55.0,15.0,0.0
2025-11-23T22:00,27.6,27.5,460.0,59.2,7.0,0.0
2025-11-23T23:00,36.3,36.2,442.0,60.8,6.0,0.0
2025-11-24T00:00,44.9,44.8,449.0,63.1,5.0,0.0
2025-11-24T01:00,48.0,47.8,501.0,67.2,3.0,0.0
2025-11-24T02:00,46.6,46.4,578.0,71.9,3.0,0.0
2025-11-24T03:00,43.7,43.7,644.0,76.6,2.0,0.0
2025-11-24T04:00,41.3,41.3,664.0,82.2,0.0,0.0
2025-11-24T05:00,39.3,39.2,673.0,87.7,0.0,0.0
2025-11-24T06:00,37.5,37.5,736.0,89.5,1.0,0.0
2025-11-24T07:00,40.2,40.2,947.0,86.5,19.0,0.0
2025-11-24T08:00,46.3,46.3,1212.0,79.8,46.0,0.0
2025-11-24T09:00,39.6,39.5,1316.0,69.0,75.0,0.0
2025-11-24T10:00,29.4,29.3,1106.0,50.5,107.0,0.0
2025-11-24T11:00,23.6,23.5,735.0,28.0,141.0,0.0
2025-11-24T12:00,22.2,22.0,449.0,11.5,167.0,0.0
2025-11-24T13:00,21.8,21.7,348.0,5.6,181.0,0.0
2025-11-24T14:00,22.2,22.1,333.0,5.7,187.0,0.0
2025-11-24T15:00,22.6,22.5,352.0,8.8,186.0,0.0
2025-11-24T16:00,23.1,22.9,403.0,12.6,179.0,0.0
2025-11-24T17:00,24.0,23.8,488.0,19.3,165.0,0.0
2025-11-24T18:00,28.3,28.1,563.0,32.7,142.0,0.0
2025-11-24T19:00,43.3,43.2,580.0,59.7,103.0,0.0
2025-11-24T20:00,52.4,52.3,585.0,93.5,54.0,0.0
2025-11-24T21:00,64.0,64.0,678.0,117.1,18.0,0.0
2025-11-24T22:00,65.9,65.7,970.0,121.7,4.0,0.0
2025-11-24T23:00,63.6,63.6,1349.0,116.2,3.0,0.0
2025-11-25T00:00,62.4,62.4,1573.0,109.9,3.0,0.0
2025-11-25T01:00,59.0,59.0,1496.0,105.5,1.0,0.0
2025-11-25T02:00,54.8,54.7,1264.0,100.3,0.0,0.0
2025-11-25T03:00,50.3,50.3,1068.0,95.6,0.0,0.0
2025-11-25T04:00,45.9,45.9,953.0,92.0,0.0,0.0
2025-11-25T05:00,41.7,41.7,875.0,88.9,0.0,0.0
2025-11-25T06:00,38.6,38.5,892.0,85.7,0.0,0.0
2025-11-25T07:00,41.3,41.2,1120.0,83.8,16.0,0.0
2025-11-25T08:00,49.8,49.7,1442.0,81.8,39.0,0.0
2025-11-25T09:00,40.9,40.9,1568.0,74.3,66.0,0.0
2025-11-25T10:00,27.8,27.6,1299.0,55.5,101.0,0.0
2025-11-25T11:00,23.5,23.3,833.0,31.2,141.0,0.0
2025-11-25T12:00,21.9,21.8,480.0,13.3,172.0,0.0
2025-11-25T13:00,22.1,21.9,373.0,6.9,189.0,0.0
2025-11-25T14:00,22.9,22.8,378.0,6.9,198.0,0.0
2025-11-25T15:00,23.3,23.3,399.0,10.4,197.0,0.0
2025-11-25T16:00,24.7,24.6,415.0,17.0,186.0,0.0
2025-11-25T17:00,27.1,27.0,447.0,27.1,166.0,0.0
2025-11-25T18:00,31.8,31.7,465.0,38.8,142.0,0.0
2025-11-25T19:00,39.6,39.5,470.0,53.0,112.0,0.0
2025-11-25T20:00,40.2,40.0,467.0,68.8,79.0,0.0
2025-11-25T21:00,44.1,44.1,684.0,81.1,52.0,0.0
2025-11-25T22:00,50.3,50.2,759.0,88.0,36.0,0.0
2025-11-25T23:00,55.6,55.5,827.0,91.4,26.0,0.0
2025-11-26T00:00,56.7,56.6,863.0,91.8,20.0,0.0
2025-11-26T01:00,54.0,54.0,843.0,88.0,19.0,0.0
2025-11-26T02:00,53.1,53.0,791.0,81.3,22.0,0.0
2025-11-26T03:00,54.4,54.2,758.0,75.6,25.0,0.0
2025-11-26T04:00,55.5,55.4,768.0,72.4,25.0,0.0
2025-11-26T05:00,55.2,55.2,796.0,70.4,24.0,0.0
2025-11-26T06:00,55.2,55.1,817.0,69.0,23.0,0.0
2025-11-26T07:00,,,,,,
2025-11-26T08:00,,,,,,
2025-11-26T09:00,,,,,,
2025-11-26T10:00,,,,,,
2025-11-26T11:00,,,,,,
2025-11-26T12:00,,,,,,
2025-11-26T13:00,,,,,,
2025-11-26T14:00,,,,,,
2025-11-26T15:00,,,,,,
2025-11-26T16:00,,,,,,
2025-11-26T17:00,,,,,,
2025-11-26T18:00,,,,,,
2025-11-26T19:00,,,,,,
2025-11-26T20:00,,,,,,
2025-11-26T21:00,,,,,,
2025-11-26T22:00,,,,,,
2025-11-26T23:00,,,,,,
